StaffId;TeamId;First Name;Last Name;Nick Name;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
1399;3;Michael;Bretner;;1939-8-11;St. Catharines;ON;Canada;;;0
1400;18;Dwight;Dowie;;1946-7-18;Austin;TX;The United States;;;0
1401;-1;Steven;Morgan;;1947-10-30;Ottawa;ON;Canada;;;0
1402;-1;Andrew;Sieben;;1939-3-2;Ajax;ON;Canada;;;0
1403;8;Greg;Edmundson;;1942-11-14;Saskatoon;SK;Canada;;;0
1404;-1;Bill;O'Sullivan;;1939-4-9;Marshall;MO;The United States;;;0
1405;18;Philip;Pankewicz;;1939-3-28;Toronto;ON;Canada;;;0
1406;-1;Sylvester;Leslie;;1939-12-10;Toronto;ON;Canada;;;0
1407;26;Sylvester;Lindsey;;1946-9-27;Menomonee Falls;WI;The United States;;;0
1408;-1;Kenny;Brooks;;1947-8-7;Mississauga;ON;Canada;;;0
1409;3;Lester;Pethick;;1943-1-28;Markham;ON;Canada;;;0
1410;-1;Jon;Moore;;1939-9-26;Mission Viejo;CA;The United States;;;0
1411;15;Ed;Whitaker;;1939-4-15;Calgary;AB;Canada;;;0
1412;-1;Giuseppe;Fernandez;;1939-7-14;Winnipeg;MB;Canada;;;0
1413;-1;Lee;Mitchell;;1939-11-16;Longmont;CO;The United States;;;0
1414;-1;Steve;McCullough;;1946-2-26;Lakeshore;ON;Canada;;;0
1415;23;Matt;Agosta;;1946-12-27;La Mesa;CA;The United States;;;0
1416;25;Paul;Ogivlie;;1939-2-24;Halifax;NS;Canada;;;0
1417;-1;Ryan;Delhaunty;;1939-8-3;Brantford;ON;Canada;;;0
1418;-1;Pat;Masson;;1939-12-8;Houston;TX;The United States;;;0
1419;-1;Rudy;Kellerman;;1942-1-6;Toronto;ON;Canada;;;0
1420;5;Ricardo;Reynoso;;1941-9-28;St. John's;NL;Canada;;;0
1421;-1;Wally;Kemp;;1942-5-21;Alcoa;TN;The United States;;;0
1422;-1;Joe;Sparks;;1939-8-1;Durham;NC;The United States;;;0
1423;-1;Dave;Symon;;1939-9-5;Bunnell;FL;The United States;;;0
1424;-1;George;Bowie;;1939-12-25;Los Angeles;CA;The United States;;;0
1425;14;Hudson;Jamieson;;1948-2-20;Verona;NY;The United States;;;0
1426;-1;Scott;Kennedy;;1948-6-14;Las Vegas;NV;The United States;;;0
1427;221;Liam;Drake;;1939-3-13;Hamilton;ON;Canada;;;0
1428;-1;Stephen;Ewell;;1939-5-31;St. John's;NL;Canada;;;0
1429;-1;Jason;Noël;;1939-4-17;San Jose;CA;The United States;;;0
1430;3;Scott;Laidlaw;;1940-8-13;Thunder Bay;ON;Canada;;;0
1431;25;Ollie;Ives;;1939-2-25;Laval;QC;Canada;;;0
1432;-1;Matt;Raddle;;1942-6-18;Charlotte;NC;The United States;;;0
1433;-1;Jeffery;Welsh;;1941-7-3;Toronto;ON;Canada;;;0
1434;-1;Rick;Brennan;;1939-4-5;Calgary;AB;Canada;;;0
1435;-1;Jim;Parkhouse;;1940-12-25;Richfield;UT;The United States;;;0
1436;-1;Clark;Hendsbee;;1946-11-12;Sunrise;FL;The United States;;;0
1437;-1;Jonathan;Gagnon;;1939-8-19;Mount Pearl;NL;Canada;;;0
1438;-1;Eamon;Lyons;;1939-5-23;Brampton;ON;Canada;;;0
1439;19;Davide;Bonardi;;1939-2-21;Sherbrooke;QC;Canada;;;0
1440;-1;Richard;Commish;;1957-4-11;Winnipeg;MB;Canada;;;0
1441;-1;Unlemployed;GM;;1961-4-11;;;Canada;;;0
1442;5;GM;Wesslau;;1961-4-11;Lake Placid;NY;The United States;;;0
1443;17;GM;Sabres;;1961-4-11;;;Canada;;;0
1444;19;GM;Flames;;1961-4-11;;;Canada;;;0
1445;8;GM;Blackhawks;;1961-4-11;;;Canada;;;0
1446;9;GM;Red Wings;;1961-4-11;;;Canada;;;0
1447;23;GM;Oilers;;1961-4-11;;;Canada;;;0
1448;24;GM;Hurricanes;;1961-4-11;;;Canada;;;0
1449;11;GM;Kings;;1961-4-11;;;Canada;;;0
1450;12;GM;Stars;;1961-4-11;;;Canada;;;0
1451;0;GM;Canadiens;;1961-4-11;;;Canada;;;0
1452;21;GM;Devils;;1961-4-11;;;Canada;;;0
1453;20;GM;Islanders;;1961-4-11;;;Canada;;;0
1454;10;GM;Rangers;;1961-4-11;;;Canada;;;0
1455;14;GM;Flyers;;1961-4-11;;;Canada;;;0
1456;15;GM;Penguins;;1961-4-11;;;Canada;;;0
1457;25;GM;Avalanche;;1961-4-11;;;Canada;;;0
1458;16;GM;Blues;;1961-4-11;;;Canada;;;0
1459;3;GM;Maple Leafs;;1961-4-11;;;Canada;;;0
1460;18;GM;Canucks;;1961-4-11;;;Canada;;;0
1461;22;GM;Capitals;;1961-4-11;;;Canada;;;0
1462;26;GM;Coyotes;;1961-4-11;;;Canada;;;0
1463;-1;Patrick;Cullen;;1943-2-24;Winnipeg;MB;Canada;;;0
1464;-1;Gil;Lorn;;1946-2-22;Crawfordsville;IN;The United States;;;0
1465;-1;Mike;Jackson;;1940-5-4;Cambridge;ON;Canada;;;0
1466;-1;Fred;Christian;;1940-1-22;Huntingdon;QC;Canada;;;0
1467;-1;Nathan;Aris;;1940-9-9;Brampton;ON;Canada;;;0
1468;-1;Johnny;Wapachee;;1942-4-22;Brampton;ON;Canada;;;0
1469;-1;Steve;Plunkett;;1940-11-20;Wheat Ridge;CO;The United States;;;0
1470;-1;Glen;Skolnick;;1940-2-2;Fort Myers Shores;FL;The United States;;;0
1471;-1;Scott;Savage;;1940-1-31;Vancouver;BC;Canada;;;0
1472;-1;Sean;Lowson;;1946-3-20;District Heights;MD;The United States;;;0
1473;-1;Mike;Jacobson;;1940-7-7;Wixom;MI;The United States;;;0
1474;-1;Aaron;Faucher;;1940-2-20;Citrus Park;FL;The United States;;;0
1475;-1;Pete;Rundell;;1940-5-3;Ottawa;ON;Canada;;;0
1476;-1;Shaun;Rathje;;1940-4-10;Laval;QC;Canada;;;0
1477;-1;Sean;Todd;;1940-11-30;Rouyn-Noranda;QC;Canada;;;0
1478;-1;Gary;Hostetler;;1940-10-11;Toronto;ON;Canada;;;0
1479;-1;Gabriel;Wilson;;1940-6-14;Calgary;AB;Canada;;;0
1480;-1;Andy;Cobb;;1940-12-1;Phenix City;AL;The United States;;;0
1481;-1;Todd;Richmond;;1940-12-12;London;ON;Canada;;;0
1482;-1;Jimmy;Villeneuve;;1940-5-19;Brandon;WI;The United States;;;0
1483;-1;Hilton;Harrelson;;1940-8-23;Elizabethtown;KY;The United States;;;0
1484;-1;Howard;Whalen;;1940-10-21;Quebec City;QC;Canada;;;0
1485;-1;Josh;Lochner;;1940-2-9;West Allis;WI;The United States;;;0
1486;19;Shea;Larson;;1940-1-1;Canton;MA;The United States;;;0
1487;-1;Clint;Haun;;1940-3-30;Delta;BC;Canada;;;0
1488;-1;Harlan;Morsette;;1940-9-21;Hamilton;ON;Canada;;;0
1489;-1;Mark;Largent;;1941-3-21;Beaverton;OR;The United States;;;0
1490;-1;Devon;Brookbank;;1940-9-3;Saint-Eustache;QC;Canada;;;0
1491;-1;Ayrton;Lewis;;1940-1-20;Quebec City;QC;Canada;;;0
1492;-1;Eric;Burnett;;1943-9-25;Kannapolis;NC;The United States;;;0
1493;19;Andy;McLeod;;1945-11-19;Orlando;FL;The United States;;;0
1494;-1;Ken;Ducker;;1946-6-26;Faro;YT;Canada;;;0
1495;18;Travis;Harland;;1940-2-2;Montreal;QC;Canada;;;0
1496;-1;Taylor;Hunt;;1940-11-25;Ridley Township;PA;The United States;;;0
1497;-1;Scott;Hudson;;1940-2-14;Sherbrooke;QC;Canada;;;0
1498;-1;Tony;Whitmore;;1940-9-6;Saint-Canut;QC;Canada;;;0
1499;-1;Nick;Moss;;1948-1-30;Milltown;IN;The United States;;;0
1500;-1;Dennis;West;;1940-11-5;Toronto;ON;Canada;;;0
1501;-1;Albert;Tuff;;1940-2-25;Vancouver;BC;Canada;;;0
1502;-1;Stephen;Sharp;;1944-5-5;Repentigny;QC;Canada;;;0
1503;16;Darryl;Kovacs;;1940-10-5;Fredericton;NB;Canada;;;0
1504;-1;Phil;Hardesty;;1940-12-22;Charlestown;NH;The United States;;;0
1505;-1;Don;Miller;;1940-1-8;View Royal;BC;Canada;;;0
1506;-1;Joe;Stanley;;1940-7-18;Vancouver;BC;Canada;;;0
1507;-1;Dale;Shaw;;1940-9-27;Santa Ana;CA;The United States;;;0
1508;-1;Trent;Hudson;;1943-7-26;Maple Ridge;BC;Canada;;;0
1509;-1;Allen;Todd;;1940-9-5;Corona;CA;The United States;;;0
1510;-1;Tom;Wynn;;1940-3-5;New York;NY;The United States;;;0
1511;-1;Matt;Bevington;;1944-5-6;Montreal;QC;Canada;;;0
1512;15;Vernon;Patrick;;1940-12-3;Burnaby;BC;Canada;;;0
1513;-1;Charles-Olivier;Jean;;1940-7-3;Laguna Niguel;CA;The United States;;;0
1514;-1;Randy;Wilhelm;;1940-8-24;San Diego;CA;The United States;;;0
1515;-1;Dan;Ross;;1944-10-23;Thornhill;ON;Canada;;;0
1516;-1;André-Philippe;St-Pierre;;1946-10-9;Wood Buffalo;AB;Canada;;;0
1517;-1;Patrick;Simon;;1944-2-23;Dearborn Heights;MI;The United States;;;0
1518;-1;Aaron;Turner;;1942-3-8;Haverhill;MA;The United States;;;0
1519;-1;John;Hooley;;1949-4-18;Billings;MT;The United States;;;0
1520;17;Terence;Woodward;;1940-11-2;Edmonton;AB;Canada;;;0
1521;-1;Ryan;Herries;;1940-10-8;Moncton;NB;Canada;;;0
1522;-1;Gabriel;Poirier;;1940-10-13;Wyoming;MI;The United States;;;0
1523;-1;Dirk;Shalla;;1940-9-29;Great Falls;MT;The United States;;;0
1524;-1;Andrew;Tuggle;;1944-4-25;Hartford;CT;The United States;;;0
1525;-1;Dustin;Franceschetti;;1940-12-11;Carrollton;TX;The United States;;;0
1526;-1;Matthew;Parsons;;1947-9-26;Warren;MI;The United States;;;0
1527;-1;Matt;Kaiser;;1947-2-14;Delta;BC;Canada;;;0
1528;216;Ash;Gladstone;;1943-9-4;Nipigon;ON;Canada;;;0
1529;9;Reggie;Borrelli;;1944-9-22;London;ON;Canada;;;0
1530;-1;Marvin;Robison;;1940-2-28;Saskatoon;SK;Canada;;;0
1531;10;Ryan;Bloy;;1940-12-7;Galloway Township;NJ;The United States;;;0
1532;-1;Rick;Vaughn;;1946-8-28;Grimsby;ON;Canada;;;0
1533;23;Matt;Booth;;1940-4-11;Kamloops;BC;Canada;;;0
1534;224;John;Dowzak;;1940-6-7;Hamilton;ON;Canada;;;0
1535;12;Marcus;Briggs;;1940-6-30;Lévis;QC;Canada;;;0
1536;24;Jerry;Ballentine;;1945-11-3;Halifax;NS;Canada;;;0
1537;26;Charles;Wynn;;1944-12-2;Woodstock;ON;Canada;;;0
1538;214;Alan;Gilmore;;1940-2-9;Halifax;NS;Canada;;;0
1539;3;Bailey;Roney;;1940-11-4;Winnipeg;MB;Canada;;;0
1540;10;John;Dorsey;;1940-11-10;Gatineau;QC;Canada;;;0
1541;22;Manuel;Yero;;1940-9-10;Calgary;AB;Canada;;;0
1542;0;Jeff;Walsh;;1949-9-11;Marathon;ON;Canada;;;0
1543;-1;Claude;Farley;;1940-2-1;Saguenay;QC;Canada;;;0
1544;26;Marvin;Lane;;1940-5-8;Montreal;QC;Canada;;;0
1545;-1;Travis;Walsh;;1946-6-16;Edmonton;AB;Canada;;;0
1546;-1;Gordon;Ward;;1940-3-12;Seaside;CA;The United States;;;0
1547;10;Ron;Burdett;;1940-6-3;Bloomington;IN;The United States;;;0
1548;-1;Brayden;O'Neill;;1940-8-22;Arizona City;AZ;The United States;;;0
1549;-1;Luis;Quintanilla;;1940-3-28;Val-d'Or;QC;Canada;;;0
1550;-1;Dave;Stephens;;1940-11-28;Chilliwack;BC;Canada;;;0
1551;22;Zach;Maas;;1940-3-21;Vaughan;ON;Canada;;;0
1552;-1;Jonathan;Ingram;;1949-4-23;Sparta;NJ;The United States;;;0
1553;223;Robert;Hermes;;1940-4-18;Colwood;BC;Canada;;;0
1554;232;Keith;Sloan;;1947-9-13;Arlington Heights;IL;The United States;;;0
1555;-1;Michael;Morgan;;1940-8-19;Eastvale;CA;The United States;;;0
1556;177;Joseph;Sims;;1940-7-24;Independence;MO;The United States;;;0
1557;178;John;Seymour;;1940-10-6;Rainbow;CA;The United States;;;0
1558;192;Harley;Barling;;1940-9-13;Montreal;QC;Canada;;;0
1559;-1;Donovan;Kaminsky;;1940-10-17;Ottawa;ON;Canada;;;0
1560;218;Dennis;Tucker;;1940-7-23;Grover;SC;The United States;;;0
1561;-1;Taylor;Ko;;1940-10-22;Nutley;NJ;The United States;;;0
1562;17;Billy;Cole;;1940-4-25;Halifax;NS;Canada;;;0
1563;215;Jeff;Sutton;;1940-1-11;Sainte-Marthe-sur-le-Lac;QC;Canada;;;0
1564;51;Joel;Rheault;;1940-2-25;Toronto;ON;Canada;;;0
1565;222;Ryan;Fraser;;1940-2-20;Surrey;BC;Canada;;;0
1566;16;Nick;O'Cawley;;1940-7-15;Plano;TX;The United States;;;0
1567;-1;Colin;Simmons;;1940-9-24;Plessisville;QC;Canada;;;0
1568;20;Barry;Bone;;1940-1-17;Toronto;ON;Canada;;;0
1569;162;Alberto;Duran;;1948-3-19;Hawkesbury;ON;Canada;;;0
1570;-1;Matt;Munro;;1940-2-8;Sackville;NS;Canada;;;0
1571;224;John;Reber;;1946-3-21;Nanticoke;ON;Canada;;;0
1572;-1;Brett;Bryan;;1949-8-28;Ormond Beach;FL;The United States;;;0
1573;219;Brandon;Côté;;1946-5-6;Haldimand County;ON;Canada;;;0
1574;-1;Chip;Pugh;;1940-6-7;Toronto;ON;Canada;;;0
1575;-1;Paramdeep;Sahota;;1940-7-11;Loyalist;ON;Canada;;;0
1576;-1;Jimmy;Widmer;;1941-12-13;Bossier City;LA;The United States;;;0
1577;15;Matthew;O'Leary;;1941-4-21;Cortlandville;NY;The United States;;;0
1578;214;Scott;DeBeaumont;;1948-5-15;Indianapolis;IN;The United States;;;0
1579;19;Jonathan;Harvey;;1941-10-1;Big Spring;TX;The United States;;;0
1580;214;Rob;Kujava;;1941-8-18;Damascus;OR;The United States;;;0
1581;215;Jerry;Lovelady;;1946-7-25;New Braunfels;TX;The United States;;;0
1582;215;Kevin;Lessard;;1941-9-28;;;The United States;;;0
1583;215;David;Fewell;;1943-7-11;Honolulu;HI;The United States;;;0
1584;215;Pat;Waller;;1948-12-11;;;The United States;;;0
1585;20;Roger;Mohler;;1941-9-1;;;The United States;;;0
1586;215;Gerald;MacBrieve;;1946-6-23;;;The United States;;;0
1587;162;Slavomir;Lener;;1957-1-1;Beroun;STR;Czech Republic;;;0
1588;5;George;McPhee;;1958-7-2;Guelph;ON;Canada;;;0
1589;232;Dave;Farrish;;1956-8-1;Wingham;ON;Canada;;;0
1590;-1;Steve;Weeks;;1958-6-30;Toronto;ON;Canada;;;0
1591;225;Doug;Armstrong;;1964-9-24;Sarnia;ON;Canada;;;0
1592;223;Barry;Melrose;;1956-7-15;Drake;SK;Canada;;;0
1593;3;Kent;Nilsson;;1956-8-31;Nynäshamn;STO;Sweden;;;0
1594;-1;Rick;Wamsley;;1959-5-25;Simcoe;ON;Canada;;;0
1595;10;Vaughn;Karpan;;1961-6-20;Killarney;MB;Canada;;;0
1596;217;Jiri;Hrdina;;1958-1-5;Mlada Boleslav;STR;Czech Republic;;;0
1597;-1;Harold;Snepsts;;1954-10-24;Elk Point;AB;Canada;;;0
1598;-1;Al;Hill;;1955-4-22;North Cowichan;BC;Canada;;;0
1599;-1;Brad;Smith;;1958-4-13;Windsor;ON;Canada;;;0
1600;221;John;Stanton;;1957-1-1;Ottawa;ON;Canada;;;0
1601;-1;Rick;Green;;1956-2-20;Belleville;ON;Canada;;;0
1602;-1;Larry;Perris;;1969-4-20;Bowmanville;ON;Canada;;;0
1603;214;Jan;Gajdosik;;1964-11-17;Trencín;TRE;Slovakia;;;0
1604;11;Yvon;Gendron;;1957-1-1;Pickering;ON;Canada;;;0
1605;218;Deborah;Wright;;1957-1-1;Brampton;ON;Canada;;;0
1606;-1;Levi;Strong;;1941-2-4;Salmon Arm;BC;Canada;;;0
1607;214;GM;Sharks;;1961-4-11;;;Canada;;;0
1608;-1;Tim;Power;;1942-1-6;Victoria;BC;Canada;;;0
1609;-1;Jamie;Fisher;;1943-2-9;Roberval;QC;Canada;;;0
1610;-1;Samuel;McMurrich;;1942-2-10;Burke Centre;VA;Canada;;;0
1611;-1;Billy;Lequime;;1950-3-13;Coquitlam;BC;Canada;;;0
1612;-1;Tyler;Dupré;;1942-6-10;Englewood Cliffs;NJ;Canada;;;0
1613;217;Dave;Washington;;1946-3-17;Wellington;FL;The United States;;;0
1614;217;Grant;Cuttle;;1942-6-3;Elaine;AR;The United States;;;0
1615;-1;Thomas;Rogers;;1942-2-13;Brownsville;TX;The United States;;;0
1616;217;Keith;Pepper;;1942-10-30;Springfield;IL;The United States;;;0
1617;-1;David;Navarro;;1942-8-5;Hillsborough;CA;The United States;;;0
1618;218;Dale;Galbraith;;1942-4-9;;;The United States;;;0
1619;218;Salvador;Orozco;;1942-6-20;;;The United States;;;0
1620;218;Jacob;McBride;;1949-9-17;;;The United States;;;0
1621;218;Frank;Giles;;1949-11-12;;;The United States;;;0
1622;218;Len;Lukovic;;1942-9-8;;;The United States;;;0
1623;218;Bob;Jones;;1951-7-28;;;The United States;;;0
1624;219;Ken;Spencer;;1942-2-28;;;The United States;;;0
1625;219;Ryan;Czepiel;;1942-3-29;;;The United States;;;0
1626;219;Ron;Shaw;;1942-3-16;Shaw;MS;The United States;;;0
1627;20;Adam;DeVille;;1942-1-27;Durham;NC;The United States;;;0
1628;20;Joe;Little;;1942-9-12;Midway City;CA;The United States;;;0
1629;219;Pepe;Orozco;;1945-1-27;;;The United States;;;0
1630;-1;Randy;Sexton;;1959-7-24;Brockville;ON;Canada;;;0
1631;17;Ray;Shero;;1962-7-28;Tell City;IN;The United States;;;0
1632;17;Alain;Vigneault;;1961-5-14;Richmond;QC;Canada;;;0
1633;157;Zinetula;Bilyaletdinov;;1955-3-13;Moscow;MOS;Russia;;;0
1634;5;Kevin;Constantine;;1958-12-28;Madison;MN;The United States;;;0
1635;-1;John;Ferguson;;1969-7-7;Murdochville;QC;Canada;;;0
1636;-1;Bryan;Trottier;;1956-7-17;Waldheim;SK;Canada;;;0
1637;-1;Sam;St. Laurent;;1959-2-16;Chisasibi;QC;Canada;;;0
1638;-1;Vasili;Tikhonov;;1958-5-13;Moscow;MOS;Russia;;;0
1639;214;Jim;Madigan;;1962-8-5;Murdochville;QC;Canada;;;0
1640;223;Brian;MacDonald;;1966-5-9;Hamilton;ON;Canada;;;0
1641;216;Scott;Bradley;;1963-8-29;North Vancouver;BC;Canada;;;0
1642;66;Red;Gendron;;1957-11-27;Canton;MA;The United States;;;0
1643;-1;Danny;Gare;;1954-5-14;Oliver;BC;Canada;;;0
1644;-1;Steve;Kasper;;1961-9-28;Murdochville;QC;Canada;;;0
1645;-1;Trevor;Timmins;;1968-1-5;Almonte;ON;Canada;;;0
1646;229;Tim;Murray;;1963-10-31;Sherbrooke;QC;Canada;;;0
1647;3;Lewis;Mongelluzzo;;1959-12-4;Piermont;NY;The United States;;;0
1648;-1;Dick;Todd;;1958-1-1;Surrey;BC;Canada;;;0
1649;-1;Shawn;Simpson;;1968-8-10;Winnipeg;MB;Canada;;;0
1650;222;Phil;Russell;;1952-7-21;Elk Point;AB;Canada;;;0
1651;-1;Luke;Williams;;1957-1-1;King City;ON;Canada;;;0
1652;-1;Jake;Goertzen;;1957-1-1;Swift Current;SK;Canada;;;0
1653;10;Tim;Bernhardt;;1958-1-17;Sarnia;ON;Canada;;;0
1654;222;Arne;Pappin;;1958-1-1;Toronto;ON;Canada;;;0
1655;221;Brian;McKenna;;1957-1-1;Halton Hills;ON;Canada;;;0
1656;222;Bruce;Franklin;;1958-1-1;Kitchener;ON;Canada;;;0
1657;-1;Mike;Vasalani;;1958-1-1;South Greensburg;PA;The United States;;;0
1658;-1;Chris;Reichart;;1958-1-1;Chittenango;NY;The United States;;;0
1659;216;Dave;Morinville;;1957-1-1;Otsego;MN;The United States;;;0
1660;-1;Reggie;Lemelin;;1954-11-19;Richmond;QC;Canada;;;0
1661;-1;Parker;Gittens;;1942-6-10;Toronto;ON;Canada;;;0
1662;-1;Rob;Taylor;;1942-4-12;Brooklyn;NY;The United States;;;0
1663;-1;Sébastien;Bessette;;1942-11-30;Montreal;QC;Canada;;;0
1664;214;Bill;McBee;;1942-8-9;Winnipeg;MB;Canada;;;0
1665;216;GM;Senators;;1961-4-11;;;Canada;;;0
1666;217;GM;Lightning;;1961-4-11;;;Canada;;;0
1667;-1;Jeff;Wolf;;1943-8-8;Phoenix;AZ;The United States;;;0
1668;-1;Jonah;James;;1949-10-29;Cadiz;OH;The United States;;;0
1669;-1;Lou;MacDonald;;1943-6-17;Ives Estates;FL;The United States;;;0
1670;-1;Jerome;Chambers;;1943-1-23;Cambridge;MA;The United States;;;0
1671;-1;Thomas;Lafond;;1943-2-21;Mississauga;ON;The United States;;;0
1672;-1;Brian;Joyner;;1943-10-6;Los Angeles;CA;The United States;;;0
1673;15;Justin;Milton;;1943-10-5;Ontario;CA;The United States;;;0
1674;-1;Eric;O'Lonegan;;1943-6-22;Flagstaff;AZ;The United States;;;0
1675;-1;Millard;Arnason;;1943-11-7;Hybla Valley;VA;The United States;;;0
1676;22;Edison;Meckler;;1943-10-29;Amesbury;MA;The United States;;;0
1677;222;Ed;Morrow;;1943-2-2;;;The United States;;;0
1678;222;Ken;Ayrton;;1943-9-7;;;The United States;;;0
1679;222;Norberto;Trueba;;1943-11-22;;;The United States;;;0
1680;222;Eric;O'Marron;;1943-7-4;Detroit;MI;The United States;;;0
1681;222;Brian;Kuykendall;;1947-1-2;Boling;TX;The United States;;;0
1682;222;Chandler;Stone;;1952-10-18;;;The United States;;;0
1683;223;Rod;Norman;;1943-12-29;;;The United States;;;0
1684;223;Maurice;Pickham;;1946-3-5;Cranston;RI;The United States;;;0
1685;223;Tom;Rouse;;1943-2-4;Sunset;LA;The United States;;;0
1686;223;Dan;Gordan;;1943-9-24;;;The United States;;;0
1687;223;Bill;Turner;;1943-12-18;;;The United States;;;0
1688;223;Mike;Dudley;;1947-7-16;;;The United States;;;0
1689;17;Lindy;Ruff;;1960-2-17;Elk Point;AB;Canada;;;0
1690;16;Randy;Carlyle;;1956-4-19;Sudbury;ON;Canada;;;0
1691;10;Thomas;Gradin;;1956-2-18;Sollefteå;VäS;Sweden;;;0
1692;217;Joel;Quenneville;;1958-9-15;Windsor;ON;Canada;;;0
1693;23;Marc;Crawford;Crow;1961-2-13;Belleville;ON;Canada;;;0
1694;231;Chuck;Fletcher;;1967-4-29;Murdochville;QC;Canada;;;0
1695;229;Jim;Benning;;1963-4-29;Elk Point;AB;Canada;;;0
1696;-1;Anders;Steen;;1955-4-28;Nyköping;SöD;Sweden;;;0
1697;-1;Ron;Kennedy;;1953-5-7;Pilot Butte;SK;Canada;;;0
1698;-1;Keith;Acton;;1958-4-15;Toronto;ON;Canada;;;0
1699;192;Ted;Nolan;;1958-4-7;Sault Ste. Marie;ON;Canada;;;0
1700;216;Chris;Lamoriello;;1959-1-1;Versailles;KY;The United States;;;0
1701;181;George;Burnett;;1962-3-25;Port Perry;ON;Canada;;;0
1702;220;Tim;Army;;1963-4-26;Versailles;KY;The United States;;;0
1703;-1;Mike;McShane;;1959-1-1;Kochville Township;MI;The United States;;;0
1704;17;Dave;Taylor;;1955-12-4;Onaping-Levack;ON;Canada;;;0
1705;-1;Frank;Provenzano;;1959-1-1;Sault Ste. Marie;ON;Canada;;;0
1706;5;Kevin;McDonald;;1959-1-1;Lewiston;NY;The United States;;;0
1707;-1;Al;Sims;;1953-4-18;Toronto;ON;Canada;;;0
1708;-1;Stéphane;Pilotte;;1966-7-11;Murdochville;QC;Canada;;;0
1709;-1;Tod;Button;;1959-1-1;Glendon;AB;Canada;The United States;;0
1710;21;Paul;Fenton;;1959-12-22;Stickney;IL;The United States;;;0
1711;217;Glenn;Patrick;;1950-4-26;Newburgh;NY;The United States;;;0
1712;216;Chris;Pryor;;1961-1-23;Tell City;IN;The United States;;;0
1713;-1;Pierre;Dorion;;1972-7-6;Ottawa;ON;Canada;;;0
1714;21;François;Giguère;;1963-6-24;Richmond;QC;Canada;;;0
1715;21;Jeff;Gorton;;1958-6-6;Newbury;MA;The United States;;;0
1716;11;John;Chapman;;1957-1-1;Saint-Jean-sur-Richelieu;QC;Canada;;;0
1717;176;Vladimir;Bure;;1950-12-4;Norilsk;KRA;Russia;;;0
1718;10;Milt;Fisher;;1959-1-1;Rosthem;SK;Canada;;;0
1719;21;Jan;Ludvig;;1961-9-17;Liberec;LIB;Czech Republic;Canada;;0
1720;15;Kevin;Gilmore;;1958-1-1;Murdochville;QC;Canada;;;0
1721;-1;Mike;O'Hearn;;1959-1-1;Quebec City;QC;Canada;;;0
1722;-1;Paul;Henry;;1959-1-1;Toronto;ON;Canada;;;0
1723;217;Angela;Gorgone;;1958-1-1;Voorhees Township;NJ;The United States;;;0
1724;220;Tony;Tavares;;1950-1-1;Versailles;KY;The United States;;;0
1725;169;Wes;Smith;;1946-12-6;Nelson;BC;Canada;;;0
1726;-1;Jedd;Lindberg;;1943-6-25;New York;NY;The United States;;;0
1727;77;Harrison;Church;;1945-9-25;Longueuil;QC;Canada;;;0
1728;21;Albert;Saunders;;1943-5-24;Toronto;ON;Canada;;;0
1729;221;GM;Panthers;;1961-4-11;;;Canada;;;0
1730;220;GM;Ducks;;1961-4-11;;;Canada;;;0
1731;17;Steven;Watson;;1945-4-18;Schodack;NY;The United States;;;0
1732;-1;Francisco;Comulada;;1949-8-12;Johnstown;PA;The United States;;;0
1733;-1;William;Rollins;;1944-5-29;Sacramento;CA;The United States;;;0
1734;-1;Eric;Silver;;1944-12-9;Gainesville;FL;The United States;;;0
1735;-1;Jeff;Doney;;1944-4-20;Los Angeles;CA;The United States;;;0
1736;-1;Arthur;Sanborn;;1944-11-29;Lafayette;OH;The United States;;;0
1737;-1;Wes;Witt;;1944-8-8;Kennett;MO;The United States;;;0
1738;-1;Matt;Agarn;;1947-9-18;New York;NY;The United States;;;0
1739;221;Paul;Maurice;;1967-1-30;Sault Ste. Marie;ON;Canada;;;0
1740;-1;Glen;Hanlon;;1957-2-20;Carman;MB;Canada;;;0
1741;26;Jarmo;Kekäläinen;;1966-7-3;Tampere;PIR;Finland;;;0
1742;24;Michel;Goulet;;1960-4-21;Ange-Gardien;QC;Canada;;;0
1743;-1;Perry;Pearn;;1951-6-6;Strathmore;AB;Canada;;;0
1744;228;Mike;Foligno;;1959-1-29;Sudbury;ON;Canada;;;0
1745;216;Mark;Howe;;1955-5-28;Elk Rapids;MI;The United States;;;0
1746;-1;Mark;Kaufman;;1960-1-1;Plymouth Meeting;PA;The United States;;;0
1747;19;Kelly;Kisio;;1959-9-18;Wainwright;AB;Canada;;;0
1748;10;Mark;Hillier;;1960-1-1;Stephenville;NL;Canada;;;0
1749;-1;Archie;Henderson;;1957-2-17;Camrose;AB;Canada;;;0
1750;-1;Don;Hay;;1954-2-13;Kent;BC;Canada;;;0
1751;-1;Joe;McDonnell;;1961-5-11;Kitchener;ON;Canada;;;0
1752;-1;Chris;Nilan;Knuckles;1958-2-9;Canton;MA;The United States;;;0
1753;-1;Ross;Mahoney;;1956-7-21;Swift Current;SK;Canada;;;0
1754;217;Sergei;Chibisov;;1960-1-1;Cheboksary;CHU;Russia;;;0
